Img. name,Benign,Malignant
SOB_B_PT-14-22704-400-025.png,27,1
SOB_B_PT-14-22704-400-026.png,3,25
SOB_B_PT-14-22704-400-027.png,14,14
SOB_B_PT-14-22704-400-028.png,28,0
SOB_B_PT-14-22704-400-029.png,28,0
SOB_B_PT-14-22704-400-030.png,28,0
SOB_B_PT-14-22704-400-031.png,28,0
SOB_B_PT-14-22704-400-032.png,28,0
SOB_B_PT-14-22704-400-033.png,28,0
SOB_B_PT-14-22704-400-034.png,28,0
SOB_B_PT-14-22704-400-035.png,28,0
SOB_B_PT-14-22704-400-036.png,28,0
SOB_B_PT-14-22704-400-037.png,28,0
SOB_B_PT-14-22704-400-038.png,28,0
SOB_B_PT-14-22704-400-039.png,27,1
SOB_B_TA-14-19854C-100-001.png,0,28
SOB_B_TA-14-19854C-100-002.png,2,26
SOB_B_TA-14-19854C-100-003.png,2,26
SOB_B_TA-14-19854C-100-004.png,1,27
SOB_B_TA-14-19854C-100-005.png,6,22
SOB_B_TA-14-19854C-100-006.png,7,21
SOB_B_TA-14-19854C-100-007.png,7,21
SOB_B_TA-14-19854C-100-008.png,6,22
SOB_B_TA-14-19854C-100-009.png,6,22
SOB_B_TA-14-19854C-100-010.png,12,16
SOB_B_TA-14-19854C-100-011.png,5,23
SOB_B_TA-14-19854C-100-012.png,6,22
SOB_B_TA-14-19854C-100-013.png,3,25
SOB_B_TA-14-19854C-100-014.png,3,25
SOB_B_TA-14-19854C-100-015.png,9,19
SOB_B_TA-14-19854C-100-016.png,4,24
SOB_B_TA-14-19854C-200-001.png,18,10
SOB_B_TA-14-19854C-200-002.png,16,12
SOB_B_TA-14-19854C-200-003.png,14,14
SOB_B_TA-14-19854C-200-004.png,13,15
SOB_B_TA-14-19854C-200-005.png,12,16
SOB_B_TA-14-19854C-200-006.png,12,16
SOB_B_TA-14-19854C-200-007.png,11,17
SOB_B_TA-14-19854C-200-008.png,10,18
SOB_B_TA-14-19854C-200-009.png,14,14
SOB_B_TA-14-19854C-200-010.png,20,8
SOB_B_TA-14-19854C-200-011.png,5,23
SOB_B_TA-14-19854C-200-012.png,9,19
SOB_B_TA-14-19854C-200-013.png,11,17
SOB_B_TA-14-19854C-200-014.png,10,18
SOB_B_TA-14-19854C-200-015.png,13,15
SOB_B_TA-14-19854C-200-016.png,15,13
SOB_B_TA-14-19854C-40-001.png,8,20
SOB_B_TA-14-19854C-40-002.png,1,27
SOB_B_TA-14-19854C-40-003.png,3,25
SOB_B_TA-14-19854C-40-004.png,8,20
SOB_B_TA-14-19854C-40-005.png,2,26
SOB_B_TA-14-19854C-40-006.png,2,26
SOB_B_TA-14-19854C-40-007.png,3,25
SOB_B_TA-14-19854C-40-008.png,6,22
SOB_B_TA-14-19854C-40-009.png,3,25
SOB_B_TA-14-19854C-40-010.png,2,26
SOB_B_TA-14-19854C-40-011.png,2,26
SOB_B_TA-14-19854C-40-012.png,1,27
SOB_B_TA-14-19854C-40-013.png,0,28
SOB_B_TA-14-19854C-40-014.png,3,25
SOB_B_TA-14-19854C-40-015.png,1,27
SOB_B_TA-14-19854C-40-016.png,0,28
SOB_B_TA-14-19854C-400-001.png,16,12
SOB_B_TA-14-19854C-400-002.png,19,9
SOB_B_TA-14-19854C-400-003.png,19,9
SOB_B_TA-14-19854C-400-004.png,14,14
SOB_B_TA-14-19854C-400-005.png,23,5
SOB_B_TA-14-19854C-400-006.png,18,10
SOB_B_TA-14-19854C-400-007.png,19,9
SOB_B_TA-14-19854C-400-008.png,22,6
SOB_B_TA-14-19854C-400-009.png,15,13
SOB_B_TA-14-19854C-400-010.png,17,11
SOB_B_TA-14-19854C-400-011.png,16,12
SOB_B_TA-14-19854C-400-012.png,14,14
SOB_B_TA-14-19854C-400-013.png,10,18
SOB_B_TA-14-19854C-400-014.png,10,18
SOB_B_TA-14-19854C-400-015.png,13,15
SOB_B_TA-14-19854C-400-016.png,14,14
SOB_B_TA-14-21978AB-100-001.png,24,4
SOB_B_TA-14-21978AB-100-002.png,23,5
SOB_B_TA-14-21978AB-100-003.png,23,5
SOB_B_TA-14-21978AB-100-004.png,23,5
SOB_B_TA-14-21978AB-100-005.png,8,20
SOB_B_TA-14-21978AB-100-006.png,17,11
SOB_B_TA-14-21978AB-100-007.png,26,2
SOB_B_TA-14-21978AB-100-008.png,23,5
SOB_B_TA-14-21978AB-100-009.png,26,2
SOB_B_TA-14-21978AB-100-010.png,28,0
SOB_B_TA-14-21978AB-100-011.png,21,7
SOB_B_TA-14-21978AB-100-012.png,24,4
SOB_B_TA-14-21978AB-100-013.png,25,3
SOB_B_TA-14-21978AB-100-014.png,19,9
SOB_B_TA-14-21978AB-100-015.png,26,2
SOB_B_TA-14-21978AB-100-016.png,22,6
SOB_B_TA-14-21978AB-100-017.png,24,4
SOB_B_TA-14-21978AB-100-018.png,25,3
SOB_B_TA-14-21978AB-200-001.png,25,3
SOB_B_TA-14-21978AB-200-002.png,22,6
SOB_B_TA-14-21978AB-200-003.png,16,12
SOB_B_TA-14-21978AB-200-004.png,19,9
SOB_B_TA-14-21978AB-200-005.png,25,3
SOB_B_TA-14-21978AB-200-006.png,25,3
SOB_B_TA-14-21978AB-200-007.png,18,10
SOB_B_TA-14-21978AB-200-008.png,18,10
SOB_B_TA-14-21978AB-200-009.png,26,2
SOB_B_TA-14-21978AB-200-010.png,23,5
SOB_B_TA-14-21978AB-200-011.png,24,4
SOB_B_TA-14-21978AB-200-012.png,15,13
SOB_B_TA-14-21978AB-200-013.png,22,6
SOB_B_TA-14-21978AB-200-014.png,17,11
SOB_B_TA-14-21978AB-200-015.png,24,4
SOB_B_TA-14-21978AB-200-016.png,11,17
SOB_B_TA-14-21978AB-200-017.png,11,17
SOB_B_TA-14-21978AB-40-001.png,19,9
SOB_B_TA-14-21978AB-40-002.png,27,1
SOB_B_TA-14-21978AB-40-003.png,26,2
SOB_B_TA-14-21978AB-40-004.png,9,19
SOB_B_TA-14-21978AB-40-005.png,21,7
SOB_B_TA-14-21978AB-40-006.png,19,9
SOB_B_TA-14-21978AB-40-007.png,24,4
SOB_B_TA-14-21978AB-40-008.png,16,12
SOB_B_TA-14-21978AB-40-009.png,13,15
SOB_B_TA-14-21978AB-40-010.png,19,9
SOB_B_TA-14-21978AB-40-011.png,22,6
SOB_B_TA-14-21978AB-40-012.png,22,6
SOB_B_TA-14-21978AB-40-013.png,20,8
SOB_B_TA-14-21978AB-40-014.png,16,12
SOB_B_TA-14-21978AB-40-015.png,13,15
SOB_B_TA-14-21978AB-40-016.png,19,9
SOB_B_TA-14-21978AB-400-001.png,24,4
SOB_B_TA-14-21978AB-400-002.png,23,5
SOB_B_TA-14-21978AB-400-003.png,17,11
SOB_B_TA-14-21978AB-400-004.png,25,3
SOB_B_TA-14-21978AB-400-005.png,15,13
SOB_B_TA-14-21978AB-400-006.png,18,10
SOB_B_TA-14-21978AB-400-007.png,26,2
SOB_B_TA-14-21978AB-400-008.png,26,2
SOB_B_TA-14-21978AB-400-009.png,20,8
SOB_B_TA-14-21978AB-400-010.png,19,9
SOB_B_TA-14-21978AB-400-011.png,22,6
SOB_B_TA-14-21978AB-400-012.png,26,2
SOB_B_TA-14-21978AB-400-013.png,28,0
SOB_B_TA-14-21978AB-400-014.png,25,3
SOB_B_TA-14-3411F-100-001.png,21,7
SOB_B_TA-14-3411F-100-002.png,26,2
SOB_B_TA-14-3411F-100-003.png,26,2
SOB_B_TA-14-3411F-100-004.png,27,1
SOB_B_TA-14-3411F-100-005.png,24,4
SOB_B_TA-14-3411F-100-006.png,26,2
SOB_B_TA-14-3411F-100-007.png,27,1
SOB_B_TA-14-3411F-100-008.png,27,1
SOB_B_TA-14-3411F-100-009.png,27,1
SOB_B_TA-14-3411F-100-010.png,28,0
SOB_B_TA-14-3411F-100-011.png,28,0
SOB_B_TA-14-3411F-100-012.png,25,3
SOB_B_TA-14-3411F-100-013.png,26,2
SOB_B_TA-14-3411F-100-014.png,25,3
SOB_B_TA-14-3411F-100-015.png,22,6
SOB_B_TA-14-3411F-100-016.png,26,2
SOB_B_TA-14-3411F-100-017.png,26,2
SOB_B_TA-14-3411F-200-001.png,22,6
SOB_B_TA-14-3411F-200-002.png,21,7
SOB_B_TA-14-3411F-200-003.png,28,0
SOB_B_TA-14-3411F-200-004.png,25,3
SOB_B_TA-14-3411F-200-005.png,21,7
SOB_B_TA-14-3411F-200-006.png,12,16
SOB_B_TA-14-3411F-200-007.png,23,5
SOB_B_TA-14-3411F-200-008.png,11,17
SOB_B_TA-14-3411F-200-009.png,22,6
SOB_B_TA-14-3411F-200-010.png,23,5
SOB_B_TA-14-3411F-200-011.png,16,12
SOB_B_TA-14-3411F-200-012.png,12,16
SOB_B_TA-14-3411F-200-013.png,20,8
SOB_B_TA-14-3411F-200-014.png,18,10
SOB_B_TA-14-3411F-200-015.png,22,6
SOB_B_TA-14-3411F-200-016.png,25,3
SOB_B_TA-14-3411F-40-001.png,23,5
SOB_B_TA-14-3411F-40-002.png,22,6
SOB_B_TA-14-3411F-40-003.png,9,19
SOB_B_TA-14-3411F-40-004.png,23,5
SOB_B_TA-14-3411F-40-005.png,28,0
SOB_B_TA-14-3411F-40-006.png,23,5
SOB_B_TA-14-3411F-40-007.png,23,5
SOB_B_TA-14-3411F-40-008.png,23,5
SOB_B_TA-14-3411F-40-009.png,20,8
SOB_B_TA-14-3411F-40-010.png,24,4
SOB_B_TA-14-3411F-40-011.png,21,7
SOB_B_TA-14-3411F-40-012.png,24,4
SOB_B_TA-14-3411F-40-013.png,17,11
SOB_B_TA-14-3411F-40-014.png,23,5
SOB_B_TA-14-3411F-40-015.png,10,18
SOB_B_TA-14-3411F-40-016.png,27,1
SOB_B_TA-14-3411F-400-001.png,13,15
SOB_B_TA-14-3411F-400-002.png,18,10
SOB_B_TA-14-3411F-400-003.png,13,15
SOB_B_TA-14-3411F-400-004.png,11,17
SOB_B_TA-14-3411F-400-005.png,8,20
SOB_B_TA-14-3411F-400-006.png,7,21
SOB_B_TA-14-3411F-400-007.png,17,11
SOB_B_TA-14-3411F-400-008.png,15,13
SOB_B_TA-14-3411F-400-009.png,13,15
SOB_B_TA-14-3411F-400-010.png,14,14
SOB_B_TA-14-3411F-400-011.png,20,8
SOB_B_TA-14-3411F-400-012.png,19,9
SOB_B_TA-14-3411F-400-013.png,8,20
SOB_B_TA-14-3411F-400-014.png,20,8
SOB_B_TA-14-3411F-400-015.png,16,12
SOB_B_TA-14-3411F-400-016.png,17,11
SOB_B_TA-14-3411F-400-017.png,16,12
SOB_M_DC-14-12312-100-001.png,0,28
SOB_M_DC-14-12312-100-002.png,3,25
SOB_M_DC-14-12312-100-003.png,9,19
SOB_M_DC-14-12312-100-004.png,13,15
SOB_M_DC-14-12312-100-005.png,11,17
SOB_M_DC-14-12312-100-006.png,11,17
SOB_M_DC-14-12312-100-007.png,1,27
SOB_M_DC-14-12312-100-008.png,4,24
SOB_M_DC-14-12312-100-009.png,3,25
SOB_M_DC-14-12312-100-010.png,5,23
SOB_M_DC-14-12312-100-011.png,4,24
SOB_M_DC-14-12312-100-012.png,1,27
SOB_M_DC-14-12312-100-013.png,5,23
SOB_M_DC-14-12312-100-014.png,1,27
SOB_M_DC-14-12312-100-015.png,8,20
SOB_M_DC-14-12312-100-016.png,5,23
SOB_M_DC-14-12312-100-017.png,6,22
SOB_M_DC-14-12312-100-018.png,5,23
SOB_M_DC-14-12312-100-019.png,5,23
SOB_M_DC-14-12312-100-020.png,13,15
SOB_M_DC-14-12312-100-021.png,3,25
SOB_M_DC-14-12312-100-022.png,2,26
SOB_M_DC-14-12312-100-023.png,13,15
SOB_M_DC-14-12312-100-024.png,4,24
SOB_M_DC-14-12312-100-025.png,8,20
SOB_M_DC-14-12312-100-026.png,3,25
SOB_M_DC-14-12312-100-027.png,5,23
SOB_M_DC-14-12312-100-028.png,4,24
SOB_M_DC-14-12312-100-029.png,1,27
SOB_M_DC-14-12312-100-030.png,5,23
SOB_M_DC-14-12312-100-031.png,3,25
SOB_M_DC-14-12312-100-032.png,10,18
SOB_M_DC-14-12312-100-033.png,12,16
SOB_M_DC-14-12312-100-034.png,1,27
SOB_M_DC-14-12312-100-035.png,2,26
SOB_M_DC-14-12312-100-036.png,4,24
SOB_M_DC-14-12312-100-037.png,15,13
SOB_M_DC-14-12312-100-038.png,5,23
SOB_M_DC-14-12312-100-039.png,6,22
SOB_M_DC-14-12312-100-040.png,5,23
SOB_M_DC-14-12312-100-041.png,9,19
SOB_M_DC-14-12312-200-001.png,2,26
SOB_M_DC-14-12312-200-002.png,5,23
SOB_M_DC-14-12312-200-003.png,3,25
SOB_M_DC-14-12312-200-004.png,4,24
SOB_M_DC-14-12312-200-005.png,7,21
SOB_M_DC-14-12312-200-006.png,5,23
SOB_M_DC-14-12312-200-007.png,4,24
SOB_M_DC-14-12312-200-008.png,6,22
SOB_M_DC-14-12312-200-009.png,15,13
SOB_M_DC-14-12312-200-010.png,15,13
SOB_M_DC-14-12312-200-011.png,4,24
SOB_M_DC-14-12312-200-012.png,17,11
SOB_M_DC-14-12312-200-013.png,3,25
SOB_M_DC-14-12312-200-014.png,5,23
SOB_M_DC-14-12312-200-015.png,11,17
SOB_M_DC-14-12312-200-016.png,4,24
SOB_M_DC-14-12312-200-017.png,13,15
SOB_M_DC-14-12312-200-018.png,14,14
SOB_M_DC-14-12312-200-019.png,4,24
SOB_M_DC-14-12312-200-020.png,5,23
SOB_M_DC-14-12312-200-021.png,6,22
SOB_M_DC-14-12312-200-022.png,13,15
SOB_M_DC-14-12312-200-023.png,8,20
SOB_M_DC-14-12312-200-024.png,10,18
SOB_M_DC-14-12312-200-025.png,13,15
SOB_M_DC-14-12312-200-026.png,3,25
SOB_M_DC-14-12312-200-027.png,5,23
SOB_M_DC-14-12312-200-028.png,7,21
SOB_M_DC-14-12312-200-029.png,8,20
SOB_M_DC-14-12312-200-030.png,14,14
SOB_M_DC-14-12312-200-031.png,17,11
SOB_M_DC-14-12312-200-032.png,15,13
SOB_M_DC-14-12312-200-033.png,10,18
SOB_M_DC-14-12312-200-034.png,16,12
SOB_M_DC-14-12312-200-035.png,3,25
SOB_M_DC-14-12312-40-001.png,3,25
SOB_M_DC-14-12312-40-002.png,4,24
SOB_M_DC-14-12312-40-003.png,5,23
SOB_M_DC-14-12312-40-004.png,10,18
SOB_M_DC-14-12312-40-005.png,1,27
SOB_M_DC-14-12312-40-006.png,0,28
SOB_M_DC-14-12312-40-007.png,3,25
SOB_M_DC-14-12312-40-008.png,1,27
SOB_M_DC-14-12312-40-009.png,5,23
SOB_M_DC-14-12312-40-010.png,7,21
SOB_M_DC-14-12312-40-011.png,2,26
SOB_M_DC-14-12312-40-012.png,3,25
SOB_M_DC-14-12312-40-013.png,1,27
SOB_M_DC-14-12312-40-014.png,2,26
SOB_M_DC-14-12312-40-015.png,10,18
SOB_M_DC-14-12312-40-016.png,11,17
SOB_M_DC-14-12312-40-017.png,23,5
SOB_M_DC-14-12312-40-018.png,11,17
SOB_M_DC-14-12312-40-019.png,3,25
SOB_M_DC-14-12312-40-020.png,4,24
SOB_M_DC-14-12312-40-021.png,8,20
SOB_M_DC-14-12312-40-022.png,2,26
SOB_M_DC-14-12312-40-023.png,3,25
SOB_M_DC-14-12312-40-024.png,5,23
SOB_M_DC-14-12312-40-025.png,6,22
SOB_M_DC-14-12312-40-026.png,17,11
SOB_M_DC-14-12312-40-027.png,5,23
SOB_M_DC-14-12312-40-028.png,4,24
SOB_M_DC-14-12312-40-029.png,3,25
SOB_M_DC-14-12312-40-030.png,0,28
SOB_M_DC-14-12312-40-031.png,18,10
SOB_M_DC-14-12312-40-032.png,4,24
SOB_M_DC-14-12312-400-001.png,3,25
SOB_M_DC-14-12312-400-002.png,0,28
SOB_M_DC-14-12312-400-003.png,6,22
SOB_M_DC-14-12312-400-004.png,10,18
SOB_M_DC-14-12312-400-005.png,25,3
SOB_M_DC-14-12312-400-006.png,16,12
SOB_M_DC-14-12312-400-007.png,8,20
SOB_M_DC-14-12312-400-008.png,10,18
SOB_M_DC-14-12312-400-009.png,2,26
SOB_M_DC-14-12312-400-010.png,2,26
SOB_M_DC-14-12312-400-011.png,1,27
SOB_M_DC-14-12312-400-012.png,8,20
SOB_M_DC-14-12312-400-013.png,0,28
SOB_M_DC-14-12312-400-014.png,4,24
SOB_M_DC-14-12312-400-015.png,0,28
SOB_M_DC-14-12312-400-016.png,5,23
SOB_M_DC-14-12312-400-017.png,4,24
SOB_M_DC-14-12312-400-018.png,4,24
SOB_M_DC-14-12312-400-019.png,7,21
SOB_M_DC-14-12312-400-020.png,13,15
SOB_M_DC-14-12312-400-021.png,13,15
SOB_M_DC-14-12312-400-022.png,20,8
SOB_M_DC-14-12312-400-023.png,9,19
SOB_M_DC-14-12312-400-024.png,3,25
SOB_M_DC-14-12312-400-025.png,8,20
SOB_M_DC-14-12312-400-026.png,9,19
SOB_M_DC-14-12312-400-027.png,15,13
SOB_M_DC-14-12312-400-028.png,15,13
SOB_M_DC-14-12312-400-029.png,10,18
SOB_M_DC-14-12312-400-030.png,20,8
SOB_M_DC-14-12312-400-031.png,12,16
SOB_M_DC-14-12312-400-032.png,16,12
SOB_M_DC-14-12312-400-033.png,9,19
SOB_M_DC-14-12312-400-034.png,7,21
SOB_M_DC-14-12312-400-035.png,4,24
SOB_M_DC-14-12312-400-036.png,4,24
SOB_M_DC-14-12312-400-037.png,0,28
SOB_M_DC-14-12312-400-038.png,4,24
SOB_M_DC-14-13412-100-001.png,0,28
SOB_M_DC-14-13412-100-002.png,0,28
SOB_M_DC-14-13412-100-003.png,0,28
SOB_M_DC-14-13412-100-004.png,0,28
SOB_M_DC-14-13412-100-005.png,0,28
SOB_M_DC-14-13412-100-006.png,0,28
SOB_M_DC-14-13412-100-007.png,0,28
SOB_M_DC-14-13412-100-008.png,0,28
SOB_M_DC-14-13412-100-009.png,0,28
SOB_M_DC-14-13412-100-010.png,0,28
SOB_M_DC-14-13412-100-011.png,0,28
SOB_M_DC-14-13412-100-012.png,0,28
SOB_M_DC-14-13412-100-013.png,0,28
SOB_M_DC-14-13412-100-014.png,0,28
SOB_M_DC-14-13412-100-015.png,0,28
SOB_M_DC-14-13412-100-016.png,0,28
SOB_M_DC-14-13412-100-017.png,0,28
SOB_M_DC-14-13412-100-018.png,1,27
SOB_M_DC-14-13412-100-019.png,0,28
SOB_M_DC-14-13412-100-020.png,0,28
SOB_M_DC-14-13412-100-021.png,0,28
SOB_M_DC-14-13412-100-022.png,0,28
SOB_M_DC-14-13412-100-023.png,0,28
SOB_M_DC-14-13412-100-024.png,0,28
SOB_M_DC-14-13412-100-025.png,0,28
SOB_M_DC-14-13412-100-026.png,0,28
SOB_M_DC-14-13412-100-027.png,0,28
SOB_M_DC-14-13412-100-028.png,0,28
SOB_M_DC-14-13412-100-029.png,0,28
SOB_M_DC-14-13412-100-030.png,0,28
SOB_M_DC-14-13412-100-031.png,0,28
SOB_M_DC-14-13412-100-032.png,0,28
SOB_M_DC-14-13412-100-033.png,0,28
SOB_M_DC-14-13412-200-001.png,0,28
SOB_M_DC-14-13412-200-002.png,0,28
SOB_M_DC-14-13412-200-003.png,0,28
SOB_M_DC-14-13412-200-004.png,0,28
SOB_M_DC-14-13412-200-005.png,0,28
SOB_M_DC-14-13412-200-006.png,0,28
SOB_M_DC-14-13412-200-007.png,0,28
SOB_M_DC-14-13412-200-008.png,0,28
SOB_M_DC-14-13412-200-009.png,0,28
SOB_M_DC-14-13412-200-010.png,0,28
SOB_M_DC-14-13412-200-012.png,0,28
SOB_M_DC-14-13412-200-013.png,2,26
SOB_M_DC-14-13412-200-014.png,0,28
SOB_M_DC-14-13412-200-015.png,0,28
SOB_M_DC-14-13412-200-016.png,0,28
SOB_M_DC-14-13412-200-017.png,1,27
SOB_M_DC-14-13412-200-018.png,0,28
SOB_M_DC-14-13412-200-019.png,0,28
SOB_M_DC-14-13412-200-020.png,0,28
SOB_M_DC-14-13412-200-021.png,0,28
SOB_M_DC-14-13412-200-022.png,0,28
SOB_M_DC-14-13412-200-023.png,0,28
SOB_M_DC-14-13412-200-024.png,0,28
SOB_M_DC-14-13412-200-025.png,0,28
SOB_M_DC-14-13412-200-026.png,0,28
SOB_M_DC-14-13412-200-027.png,0,28
SOB_M_DC-14-13412-200-028.png,0,28
SOB_M_DC-14-13412-200-029.png,0,28
SOB_M_DC-14-13412-200-030.png,0,28
SOB_M_DC-14-13412-200-031.png,0,28
SOB_M_DC-14-13412-200-032.png,0,28
SOB_M_DC-14-13412-200-033.png,0,28
SOB_M_DC-14-13412-40-001.png,0,28
SOB_M_DC-14-13412-40-002.png,0,28
SOB_M_DC-14-13412-40-003.png,0,28
SOB_M_DC-14-13412-40-004.png,0,28
SOB_M_DC-14-13412-40-005.png,0,28
SOB_M_DC-14-13412-40-006.png,0,28
SOB_M_DC-14-13412-40-007.png,0,28
SOB_M_DC-14-13412-40-008.png,0,28
SOB_M_DC-14-13412-40-009.png,0,28
SOB_M_DC-14-13412-40-010.png,0,28
SOB_M_DC-14-13412-40-011.png,0,28
SOB_M_DC-14-13412-40-012.png,0,28
SOB_M_DC-14-13412-40-013.png,0,28
SOB_M_DC-14-13412-40-014.png,0,28
SOB_M_DC-14-13412-40-015.png,0,28
SOB_M_DC-14-13412-40-016.png,0,28
SOB_M_DC-14-13412-40-017.png,0,28
SOB_M_DC-14-13412-40-018.png,0,28
SOB_M_DC-14-13412-40-019.png,0,28
SOB_M_DC-14-13412-40-020.png,0,28
SOB_M_DC-14-13412-40-021.png,1,27
SOB_M_DC-14-13412-40-022.png,0,28
SOB_M_DC-14-13412-40-023.png,0,28
SOB_M_DC-14-13412-40-024.png,1,27
SOB_M_DC-14-13412-40-025.png,0,28
SOB_M_DC-14-13412-40-026.png,0,28
SOB_M_DC-14-13412-40-027.png,1,27
SOB_M_DC-14-13412-40-028.png,0,28
SOB_M_DC-14-13412-40-029.png,0,28
SOB_M_DC-14-13412-40-030.png,0,28
SOB_M_DC-14-13412-40-031.png,0,28
SOB_M_DC-14-13412-40-032.png,0,28
SOB_M_DC-14-13412-400-001.png,0,28
SOB_M_DC-14-13412-400-002.png,0,28
SOB_M_DC-14-13412-400-003.png,1,27
SOB_M_DC-14-13412-400-004.png,0,28
SOB_M_DC-14-13412-400-005.png,1,27
SOB_M_DC-14-13412-400-006.png,0,28
SOB_M_DC-14-13412-400-007.png,0,28
SOB_M_DC-14-13412-400-008.png,0,28
SOB_M_DC-14-13412-400-009.png,0,28
SOB_M_DC-14-13412-400-010.png,0,28
SOB_M_DC-14-13412-400-011.png,0,28
SOB_M_DC-14-13412-400-012.png,0,28
SOB_M_DC-14-13412-400-013.png,1,27
SOB_M_DC-14-13412-400-014.png,0,28
SOB_M_DC-14-13412-400-016.png,0,28
SOB_M_DC-14-13412-400-017.png,0,28
SOB_M_DC-14-13412-400-018.png,0,28
SOB_M_DC-14-13412-400-019.png,1,27
SOB_M_DC-14-13412-400-020.png,1,27
SOB_M_DC-14-13412-400-021.png,0,28
SOB_M_DC-14-13412-400-022.png,1,27
SOB_M_DC-14-13412-400-023.png,0,28
SOB_M_DC-14-13412-400-024.png,0,28
SOB_M_DC-14-13412-400-025.png,0,28
SOB_M_DC-14-13412-400-026.png,0,28
SOB_M_DC-14-13412-400-027.png,1,27
SOB_M_DC-14-16188-100-001.png,1,27
SOB_M_DC-14-16188-100-002.png,0,28
SOB_M_DC-14-16188-100-003.png,0,28
SOB_M_DC-14-16188-100-004.png,0,28
SOB_M_DC-14-16188-100-005.png,0,28
SOB_M_DC-14-16188-100-006.png,0,28
SOB_M_DC-14-16188-100-007.png,0,28
SOB_M_DC-14-16188-100-008.png,0,28
SOB_M_DC-14-16188-100-009.png,0,28
SOB_M_DC-14-16188-100-010.png,0,28
SOB_M_DC-14-16188-100-011.png,1,27
SOB_M_DC-14-16188-100-012.png,1,27
SOB_M_DC-14-16188-100-013.png,0,28
SOB_M_DC-14-16188-100-014.png,0,28
SOB_M_DC-14-16188-100-015.png,0,28
SOB_M_DC-14-16188-100-016.png,0,28
SOB_M_DC-14-16188-100-017.png,0,28
SOB_M_DC-14-16188-100-018.png,0,28
SOB_M_DC-14-16188-100-019.png,0,28
SOB_M_DC-14-16188-200-001.png,0,28
SOB_M_DC-14-16188-200-002.png,0,28
SOB_M_DC-14-16188-200-003.png,0,28
SOB_M_DC-14-16188-200-004.png,1,27
SOB_M_DC-14-16188-200-005.png,1,27
SOB_M_DC-14-16188-200-006.png,0,28
SOB_M_DC-14-16188-200-007.png,0,28
SOB_M_DC-14-16188-200-008.png,1,27
SOB_M_DC-14-16188-200-009.png,0,28
SOB_M_DC-14-16188-200-010.png,1,27
SOB_M_DC-14-16188-200-011.png,1,27
SOB_M_DC-14-16188-200-012.png,0,28
SOB_M_DC-14-16188-200-013.png,0,28
SOB_M_DC-14-16188-200-014.png,0,28
SOB_M_DC-14-16188-200-015.png,0,28
SOB_M_DC-14-16188-200-016.png,0,28
SOB_M_DC-14-16188-200-017.png,0,28
SOB_M_DC-14-16188-200-018.png,0,28
SOB_M_DC-14-16188-200-019.png,1,27
SOB_M_DC-14-16188-200-020.png,0,28
SOB_M_DC-14-16188-200-021.png,0,28
SOB_M_DC-14-16188-40-001.png,0,28
SOB_M_DC-14-16188-40-002.png,0,28
SOB_M_DC-14-16188-40-003.png,0,28
SOB_M_DC-14-16188-40-004.png,0,28
SOB_M_DC-14-16188-40-005.png,0,28
SOB_M_DC-14-16188-40-006.png,0,28
SOB_M_DC-14-16188-40-007.png,0,28
SOB_M_DC-14-16188-40-008.png,0,28
SOB_M_DC-14-16188-40-009.png,0,28
SOB_M_DC-14-16188-40-010.png,0,28
SOB_M_DC-14-16188-40-011.png,0,28
SOB_M_DC-14-16188-40-012.png,0,28
SOB_M_DC-14-16188-40-013.png,0,28
SOB_M_DC-14-16188-40-014.png,0,28
SOB_M_DC-14-16188-40-015.png,0,28
SOB_M_DC-14-16188-40-016.png,0,28
SOB_M_DC-14-16188-40-017.png,2,26
SOB_M_DC-14-16188-40-018.png,0,28
SOB_M_DC-14-16188-40-019.png,0,28
SOB_M_DC-14-16188-40-020.png,0,28
SOB_M_DC-14-16188-40-021.png,1,27
SOB_M_DC-14-16188-40-022.png,0,28
SOB_M_DC-14-16188-40-023.png,0,28
SOB_M_DC-14-16188-40-024.png,1,27
SOB_M_DC-14-16188-400-001.png,0,28
SOB_M_DC-14-16188-400-002.png,0,28
SOB_M_DC-14-16188-400-003.png,0,28
SOB_M_DC-14-16188-400-004.png,0,28
SOB_M_DC-14-16188-400-005.png,0,28
SOB_M_DC-14-16188-400-006.png,0,28
SOB_M_DC-14-16188-400-007.png,0,28
SOB_M_DC-14-16188-400-008.png,0,28
SOB_M_DC-14-16188-400-009.png,0,28
SOB_M_DC-14-16188-400-010.png,1,27
SOB_M_DC-14-16188-400-011.png,0,28
SOB_M_DC-14-16188-400-012.png,0,28
SOB_M_DC-14-16188-400-013.png,0,28
SOB_M_DC-14-16188-400-014.png,0,28
SOB_M_DC-14-16188-400-015.png,0,28
SOB_M_DC-14-16188-400-016.png,0,28
SOB_M_DC-14-16188-400-017.png,0,28
SOB_M_DC-14-16188-400-018.png,0,28
SOB_M_DC-14-16188-400-019.png,0,28
SOB_M_DC-14-16188-400-020.png,0,28
SOB_M_DC-14-16188-400-021.png,0,28
SOB_M_DC-14-16188-400-022.png,0,28
SOB_M_DC-14-16188-400-023.png,0,28
SOB_M_DC-14-16601-100-001.png,1,27
SOB_M_DC-14-16601-100-003.png,0,28
SOB_M_DC-14-16601-100-004.png,0,28
SOB_M_DC-14-16601-100-005.png,1,27
SOB_M_DC-14-16601-100-006.png,1,27
